,city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id
28955,Zaggota,Zaggota,34.1667,-5.5333,Morocco,MA,MAR,Rabat-Salé-Kénitra,NA,10032.0,1504666777
28956,Kamalasai,Kamalasai,16.3383,103.5756,Thailand,TH,THA,Kalasin,minor,9942.0,1764734520
28957,Digora,Digora,43.15,44.15,Russia,RU,RUS,North Ossetia,NA,10075.0,1643075544
28958,Waldwick,Waldwick,41.0134,-74.1259,United States,US,USA,New Jersey,NA,10108.0,1840000921
28959,Gambolò,Gambolo,45.2586,8.8647,Italy,IT,ITA,Lombardy,NA,9916.0,1380760813
28960,Melendugno,Melendugno,40.2667,18.3333,Italy,IT,ITA,Puglia,NA,9999.0,1380529808
28961,Condé-sur-l’Escaut,Conde-sur-l'Escaut,50.4492,3.5906,France,FR,FRA,Hauts-de-France,NA,9586.0,1250188689
28962,Shawano,Shawano,44.7748,-88.5843,United States,US,USA,Wisconsin,NA,10107.0,1840002266
28963,Poienile de sub Munte,Poienile de sub Munte,47.8167,24.4333,Romania,RO,ROU,Maramureş,NA,10073.0,1642843793
28964,Fairview,Fairview,42.0261,-80.2361,United States,US,USA,Pennsylvania,NA,10106.0,1840144222
28965,Red Bank,Red Bank,33.9296,-81.2321,United States,US,USA,South Carolina,NA,10106.0,1840013658
28966,Mountsorrel,Mountsorrel,52.7167,-1.15,United Kingdom,GB,GBR,Leicestershire,NA,8223.0,1826286160
28967,Meldola,Meldola,44.1333,12.0667,Italy,IT,ITA,Emilia-Romagna,NA,9978.0,1380278885
28968,Cabriès,Cabries,43.4411,5.3797,France,FR,FRA,Provence-Alpes-Côte d’Azur,NA,9834.0,1250068998
28969,Maiquinique,Maiquinique,-15.6208,-40.2658,Brazil,BR,BRA,Bahia,NA,10082.0,1076435783
28970,Lescar,Lescar,43.325,-0.4161,France,FR,FRA,Nouvelle-Aquitaine,NA,9735.0,1250321086
28971,College,College,40.8144,-77.8172,United States,US,USA,Pennsylvania,NA,10102.0,1840144819
28972,Macomer,Macomer,40.2644,8.7751,Italy,IT,ITA,Sardegna,NA,10019.0,1380523626
28973,Alfredo Wagner,Alfredo Wagner,-27.7,-49.3339,Brazil,BR,BRA,Santa Catarina,NA,10086.0,1076900452
28974,Krivodanovka,Krivodanovka,55.0914,82.6489,Russia,RU,RUS,Novosibirskaya Oblast’,NA,10051.0,1643246656
28975,Nova Veneza,Nova Veneza,-16.3708,-49.3228,Brazil,BR,BRA,Goiás,NA,10018.0,1076796114
28976,Oberhausen-Rheinhausen,Oberhausen-Rheinhausen,49.2606,8.485,Germany,DE,DEU,Baden-Württemberg,NA,9593.0,1276286737
28977,Nogliki,Nogliki,51.8333,143.1667,Russia,RU,RUS,Sakhalinskaya Oblast’,NA,10098.0,1643874280
28978,Nideggen,Nideggen,50.7,6.4833,Germany,DE,DEU,North Rhine-Westphalia,NA,9945.0,1276330889
28979,South Huron,South Huron,43.32,-81.5,Canada,CA,CAN,Ontario,NA,10096.0,1124000910
28980,Dylym,Dylym,43.0714,46.6316,Russia,RU,RUS,Dagestan,NA,10014.0,1643971270
28981,Mengen,Mengen,48.0497,9.33,Germany,DE,DEU,Baden-Württemberg,NA,9896.0,1276073963
28982,Brembate,Brembate,45.6,9.55,Italy,IT,ITA,Lombardy,NA,8551.0,1380861163
28983,Progress,Progress,40.2905,-76.8382,United States,US,USA,Pennsylvania,NA,10094.0,1840035164
28984,Marieville,Marieville,45.4333,-73.1667,Canada,CA,CAN,Quebec,NA,10094.0,1124834229
28985,Wiang Sa,Wiang Sa,8.6358,99.3667,Thailand,TH,THA,Surat Thani,minor,9904.0,1764748345
28986,Fairmount,Fairmount,43.0414,-76.2485,United States,US,USA,New York,NA,10092.0,1840000377
28987,Ontario,Ontario,43.2407,-77.314,United States,US,USA,New York,NA,10092.0,1840058362
28988,Pintuyan,Pintuyan,9.95,125.25,Philippines,PH,PHL,Southern Leyte,NA,9826.0,1608530375
28989,Mori,Mori,45.8513,10.9817,Italy,IT,ITA,Trentino-Alto Adige,NA,9846.0,1380763112
28990,Wölfersheim,Wolfersheim,50.3975,8.8114,Germany,DE,DEU,Hesse,NA,9863.0,1276879373
28991,Bou Nouh,Bou Nouh,36.5,3.9333,Algeria,DZ,DZA,Tizi Ouzou,NA,9731.0,1012718665
28992,Roßtal,Rosstal,49.4,10.8833,Germany,DE,DEU,Bavaria,NA,9868.0,1276297806
28993,Old Saybrook,Old Saybrook,41.3017,-72.3857,United States,US,USA,Connecticut,NA,10090.0,1840045060
28994,’Aïn Leuh,'Ain Leuh,33.2833,-5.3833,Morocco,MA,MAR,Fès-Meknès,NA,9669.0,1504668626
28995,Kirkland,Kirkland,43.0368,-75.3865,United States,US,USA,New York,NA,10087.0,1840058218
28996,Arques,Arques,50.7356,2.3025,France,FR,FRA,Hauts-de-France,NA,9654.0,1250707175
28997,Hongliuwan,Hongliuwan,39.6348,94.3386,China,CN,CHN,Gansu,minor,10079.0,1156215172
28998,Cedar Hills,Cedar Hills,40.4135,-111.753,United States,US,USA,Utah,NA,10083.0,1840018754
28999,Hobart,Hobart,44.4967,-88.1602,United States,US,USA,Wisconsin,NA,10082.0,1840038100
29000,Dallgow-Döberitz,Dallgow-Doberitz,52.5331,13.05,Germany,DE,DEU,Brandenburg,NA,9931.0,1276604293
29001,Le Mars,Le Mars,42.7809,-96.1743,United States,US,USA,Iowa,NA,10081.0,1840008022
29002,Radišani,Radisani,42.0611,21.4478,Macedonia,MK,MKD,Skopje,NA,9123.0,1807162896
29003,Caudete,Caudete,38.7044,-0.9881,Spain,ES,ESP,Castille-La Mancha,NA,10005.0,1724551551
29004,Crigglestone,Crigglestone,53.644,-1.5226,United Kingdom,GB,GBR,Wakefield,NA,9271.0,1826293505
29005,Açucena,Acucena,-19.0728,-42.5458,Brazil,BR,BRA,Minas Gerais,NA,10066.0,1076910841
29006,Cresson,Cresson,40.4626,-78.5866,United States,US,USA,Pennsylvania,NA,10078.0,1840001105
29007,Standish,Standish,43.7811,-70.5685,United States,US,USA,Maine,NA,10078.0,1840053009
29008,Harrisonville,Harrisonville,38.6529,-94.3467,United States,US,USA,Missouri,NA,10078.0,1840007464
29009,Makale,Makale,-3.086,119.8469,Indonesia,ID,IDN,Sulawesi Selatan,minor,9960.0,1360576738
29010,Sannicandro di Bari,Sannicandro di Bari,41.0,16.8,Italy,IT,ITA,Puglia,NA,9902.0,1380017316
29011,Divonne-les-Bains,Divonne-les-Bains,46.3567,6.1428,France,FR,FRA,Auvergne-Rhône-Alpes,NA,9787.0,1250225369
29012,Kümmersbruck,Kummersbruck,49.4167,11.8833,Germany,DE,DEU,Bavaria,NA,9867.0,1276949407
29013,Aşağı Ayıblı,Asagi Ayibli,40.9347,45.8261,Azerbaijan,AZ,AZE,Tovuz,NA,9983.0,1031116600
29014,Clinton,Clinton,36.0981,-84.1283,United States,US,USA,Tennessee,NA,10075.0,1840014471
29015,San Agustín de las Juntas,San Agustin de las Juntas,17.0,-96.7167,Mexico,MX,MEX,Oaxaca,NA,9342.0,1484607979
29016,Kösching,Kosching,48.8167,11.5,Germany,DE,DEU,Bavaria,NA,9695.0,1276577514
29017,Brandon,Brandon,43.5928,-96.5799,United States,US,USA,South Dakota,NA,10074.0,1840002650
29018,Metsamor,Metsamor,40.1428,44.1164,Armenia,AM,ARG,Armavir,NA,9870.0,1051651063
29019,Littleton,Littleton,42.535,-71.4891,United States,US,USA,Massachusetts,NA,10071.0,1840070362
29020,Carneirinho,Carneirinho,-19.6978,-50.6878,Brazil,BR,BRA,Minas Gerais,NA,10066.0,1076730351
29021,Ikryanoye,Ikryanoye,46.0903,47.7306,Russia,RU,RUS,Astrakhanskaya Oblast’,NA,10036.0,1643424556
29022,Tsunō,Tsuno,32.2567,131.5597,Japan,JP,JPN,Miyazaki,NA,9972.0,1392643881
29023,Lenggries,Lenggries,47.6803,11.5739,Germany,DE,DEU,Bavaria,NA,10027.0,1276352109
29024,Aire-sur-la-Lys,Aire-sur-la-Lys,50.6386,2.3967,France,FR,FRA,Hauts-de-France,NA,9772.0,1250126430
29025,Taghbalt,Taghbalt,30.6281,-5.3556,Morocco,MA,MAR,Drâa-Tafilalet,NA,10054.0,1504290154
29026,Milford,Milford,40.4291,-75.4153,United States,US,USA,Pennsylvania,NA,10064.0,1840151115
29027,Tiana,Tiana,41.4831,2.2697,Spain,ES,ESP,Catalonia,NA,8945.0,1724733828
29028,Tárnok,Tarnok,47.3597,18.8586,Hungary,HU,HUN,Pest,NA,9654.0,1348320388
29029,Le Beausset,Le Beausset,43.1983,5.8028,France,FR,FRA,Provence-Alpes-Côte d’Azur,NA,9790.0,1250592010
29030,Nolensville,Nolensville,35.9572,-86.672,United States,US,USA,Tennessee,NA,10062.0,1840016219
29031,Kosh-Agach,Kosh-Agach,49.9927,88.676,Russia,RU,RUS,Altay,NA,10061.0,1643465238
29032,Inverigo,Inverigo,45.7333,9.2167,Italy,IT,ITA,Lombardy,NA,9146.0,1380184866
29033,Ivančice,Ivancice,49.1015,16.3775,Czechia,CZ,CZE,Jihomoravský Kraj,NA,9854.0,1203249406
29034,Kargopol,Kargopol,61.5,38.9333,Russia,RU,RUS,Arkhangel’skaya Oblast’,NA,10055.0,1643025947
29035,San Pancrazio Salentino,San Pancrazio Salentino,40.4167,17.8333,Italy,IT,ITA,Puglia,NA,9882.0,1380975050
29036,Figeac,Figeac,44.6086,2.0317,France,FR,FRA,Occitanie,minor,9778.0,1250962434
29037,Garlasco,Garlasco,45.2,8.9167,Italy,IT,ITA,Lombardy,NA,9805.0,1380573289
29038,Rödinghausen,Rodinghausen,52.255,8.4817,Germany,DE,DEU,North Rhine-Westphalia,NA,9784.0,1276776306
29039,Isabela,Isabela,18.4991,-67.022,Puerto Rico,PR,PRI,Puerto Rico,NA,10052.0,1630023674
29040,Wood River,Wood River,38.8631,-90.0773,United States,US,USA,Illinois,NA,10051.0,1840010711
29041,Friendly,Friendly,38.7601,-76.9642,United States,US,USA,Maryland,NA,10051.0,1840005954
29042,Ban Ratchakrut,Ban Ratchakrut,9.7571,98.5915,Thailand,TH,THA,Ranong,NA,9835.0,1764197759
29043,Hoek van Holland,Hoek van Holland,51.9763,4.1323,Netherlands,NL,NLD,Zuid-Holland,NA,9382.0,1528209321
29044,Ollerton,Ollerton,53.2,-1.02,United Kingdom,GB,GBR,Nottinghamshire,NA,9840.0,1826540290
29045,Barga,Barga,44.075,10.4817,Italy,IT,ITA,Tuscany,NA,9898.0,1380703342
29046,Kubrat,Kubrat,43.7967,26.5011,Bulgaria,BG,BGR,Razgrad,minor,10011.0,1100746291
29047,Sleepy Hollow,Sleepy Hollow,41.0936,-73.8724,United States,US,USA,New York,NA,10046.0,1840004944
29048,Caspe,Caspe,41.2333,-0.0333,Spain,ES,ESP,Aragon,NA,10026.0,1724962695
29049,Euxton,Euxton,53.662,-2.674,United Kingdom,GB,GBR,Lancashire,NA,9993.0,1826461548
29050,Colindres,Colindres,43.3967,-3.4483,Spain,ES,ESP,Cantabria,NA,8598.0,1724098136
29051,Sankt Andrä,Sankt Andra,46.7667,14.8167,Austria,AT,AUT,Kärnten,NA,9957.0,1040740376
29052,Šurany,Surany,48.0833,18.1833,Slovakia,SK,SVK,Nitriansky,NA,9878.0,1703675308
29053,Fair Oaks Ranch,Fair Oaks Ranch,29.7468,-98.6375,United States,US,USA,Texas,NA,10042.0,1840020939
29054,Roboré,Robore,-18.3295,-59.76,Bolivia,BO,BOL,Santa Cruz,NA,10036.0,1068498462
29055,Sipacate,Sipacate,13.9333,-91.15,Guatemala,GT,GTM,Escuintla,NA,10000.0,1320395246
29056,Heteren,Heteren,51.9575,5.755,Netherlands,NL,NLD,Gelderland,NA,9593.0,1528456120
29057,Bou’nane,Bou'nane,32.0275,-3.0397,Morocco,MA,MAR,Oriental,NA,10035.0,1504957509
29058,North Versailles,North Versailles,40.3784,-79.8083,United States,US,USA,Pennsylvania,NA,10037.0,1840133154
29059,Nohfelden,Nohfelden,49.5867,7.1428,Germany,DE,DEU,Saarland,NA,9938.0,1276779252
29060,Valea lui Mihai,Valea lui Mihai,47.52,22.13,Romania,RO,ROU,Bihor,NA,9902.0,1642733254
29061,Monteriggioni,Monteriggioni,43.4,11.2167,Italy,IT,ITA,Tuscany,NA,9937.0,1380529718
29062,Lentvaris,Lentvaris,54.6436,25.0517,Lithuania,LT,LTU,Trakai,NA,10000.0,1440638790
29063,Merzenich,Merzenich,50.8262,6.5267,Germany,DE,DEU,North Rhine-Westphalia,NA,9778.0,1276724272
29064,Moba,Moba,-7.0596,29.72,Congo (Kinshasa),CD,COD,Tanganyika,NA,10006.0,1180776583
29065,Holmen,Holmen,43.9699,-91.2661,United States,US,USA,Wisconsin,NA,10034.0,1840002576
29066,Croydon,Croydon,40.0911,-74.8975,United States,US,USA,Pennsylvania,NA,10034.0,1840005406
29067,San Pedro Huamelula,San Pedro Huamelula,16.0167,-95.6667,Mexico,MX,MEX,Oaxaca,minor,10014.0,1484802560
29068,Santa María Ajoloapan,Santa Maria Ajoloapan,19.9692,-99.0353,Mexico,MX,MEX,Morelos,NA,9185.0,1484494406
29069,Tay,Tay,44.7167,-79.7667,Canada,CA,CAN,Ontario,NA,10033.0,1124001057
29070,Santa Margherita Ligure,Santa Margherita Ligure,44.3349,9.2101,Italy,IT,ITA,Liguria,NA,9124.0,1380923965
29071,Coweta,Coweta,35.968,-95.6543,United States,US,USA,Oklahoma,NA,10032.0,1840019077
29072,Suaita,Suaita,6.1019,-73.4406,Colombia,CO,COL,Santander,minor,10006.0,1170125417
29073,Dubove,Dubove,48.1781,23.8863,Ukraine,UA,UKR,Zakarpats’ka Oblast’,NA,9938.0,1804000226
29074,Villamarchante,Villamarchante,39.5678,-0.6225,Spain,ES,ESP,Valencia,NA,9891.0,1724153603
29075,Ohrdruf,Ohrdruf,50.8281,10.7328,Germany,DE,DEU,Thuringia,NA,9784.0,1276929737
29076,Fairmont,Fairmont,43.6441,-94.4621,United States,US,USA,Minnesota,NA,10030.0,1840007950
29077,Coycoyan de las Flores,Coycoyan de las Flores,17.2713,-98.2741,Mexico,MX,MEX,Guerrero,NA,9936.0,1484976767
29078,Valozhyn,Valozhyn,54.0833,26.5167,Belarus,BY,BLR,Minskaya Voblasts’,minor,10012.0,1112252303
29079,Moravská Třebová,Moravska Trebova,49.758,16.6643,Czechia,CZ,CZE,Pardubický Kraj,NA,9795.0,1203455488
29080,Warrenton,Warrenton,38.7176,-77.7975,United States,US,USA,Virginia,NA,10027.0,1840006058
29081,Volodarsk,Volodarsk,56.2333,43.2,Russia,RU,RUS,Nizhegorodskaya Oblast’,NA,9972.0,1643851131
29082,Gassino Torinese,Gassino Torinese,45.1333,7.8167,Italy,IT,ITA,Piedmont,NA,9559.0,1380213272
29083,Caraíbas,Caraibas,-14.6,-41.335,Brazil,BR,BRA,Bahia,NA,10016.0,1076820900
29084,Wielsbeke,Wielsbeke,50.9089,3.3697,Belgium,BE,BEL,Flanders,NA,9584.0,1056411579
29085,Purkersdorf,Purkersdorf,48.2092,16.1792,Austria,AT,AUT,Niederösterreich,NA,9701.0,1040636796
29086,Kami-kawabe,Kami-kawabe,35.4867,137.0706,Japan,JP,JPN,Gifu,NA,9784.0,1392777604
29087,Tafersit,Tafersit,35.0192,-3.5684,Morocco,MA,MAR,Oriental,NA,9133.0,1504168581
29088,San Juan,San Juan,17.6834,120.732,Philippines,PH,PHL,Abra,NA,9867.0,1608664813
29089,Progress Village,Progress Village,27.8832,-82.3593,United States,US,USA,Florida,NA,10020.0,1840028917
29090,Nogent-le-Rotrou,Nogent-le-Rotrou,48.3217,0.8217,France,FR,FRA,Centre-Val de Loire,minor,9610.0,1250164091
29091,Pleasant Hill,Pleasant Hill,41.5868,-93.4952,United States,US,USA,Iowa,NA,10019.0,1840009219
29092,Galleh Dār,Galleh Dar,27.6594,52.6575,Iran,IR,IRN,Fārs,NA,9982.0,1364264493
29093,Taltal,Taltal,-25.4,-70.47,Chile,CL,CHL,Antofagasta,NA,10018.0,1152265576
29094,Vuktyl,Vuktyl,63.8667,57.3167,Russia,RU,RUS,Komi,NA,10017.0,1643046290
29095,Senanga,Senanga,-16.1196,23.27,Zambia,ZM,ZMB,Western,NA,10005.0,1894742251
29096,Maisenhausen,Maisenhausen,50.0172,8.9915,Germany,DE,DEU,Bavaria,NA,9488.0,1276399610
29097,Waggaman,Waggaman,29.9373,-90.2354,United States,US,USA,Louisiana,NA,10017.0,1840013991
29098,Alajärvi,Alajarvi,63.0,23.8167,Finland,FI,FIN,Etelä-Pohjanmaa,minor,10006.0,1246799974
29099,Aveley,Aveley,51.5018,0.2534,United Kingdom,GB,GBR,Thurrock,NA,8381.0,1826305482
29100,Kirchlinteln,Kirchlinteln,52.9428,9.3183,Germany,DE,DEU,Lower Saxony,NA,9956.0,1276083659
29101,Non Sung,Non Sung,15.1788,102.2514,Thailand,TH,THA,Nakhon Ratchasima,minor,9828.0,1764677081
29102,Buckie,Buckie,57.676,-2.965,United Kingdom,GB,GBR,Moray,NA,8273.0,1826944488
29103,Hiranai,Hiranai,40.9261,140.9561,Japan,JP,JPN,Aomori,NA,9964.0,1392363448
29104,Jerez,Jerez,14.1,-89.75,Guatemala,GT,GTM,Jutiapa,minor,9845.0,1320129254
29105,Laurens,Laurens,34.5022,-82.0207,United States,US,USA,South Carolina,NA,10008.0,1840014668
29106,Hoeselt,Hoeselt,50.85,5.4833,Belgium,BE,BEL,Flanders,NA,9685.0,1056339623
29107,Uchoa,Uchoa,-20.9528,-49.175,Brazil,BR,BRA,São Paulo,NA,9968.0,1076170916
29108,Midland,Midland,47.1734,-122.412,United States,US,USA,Washington,NA,10005.0,1840018452
29109,Bull Mountain,Bull Mountain,45.4126,-122.8322,United States,US,USA,Oregon,NA,10005.0,1840040416
29110,Flat Rock,Flat Rock,42.0991,-83.2716,United States,US,USA,Michigan,NA,10004.0,1840003973
29111,Saint-Amand-Montrond,Saint-Amand-Montrond,46.7228,2.505,France,FR,FRA,Centre-Val de Loire,minor,9531.0,1250072832
29112,Quartz Hill,Quartz Hill,34.6527,-118.2163,United States,US,USA,California,NA,10003.0,1840019210
29113,Niederhasli,Niederhasli,47.4822,8.4861,Switzerland,CH,CHE,Zürich,NA,9188.0,1756015493
29114,Molalla,Molalla,45.1502,-122.5844,United States,US,USA,Oregon,NA,10001.0,1840019953
29115,Gar,Gar,32.2004,79.9833,China,CN,CHN,Tibet,minor,10000.0,1156975633
29116,Bonfinópolis,Bonfinopolis,-16.6178,-48.9628,Brazil,BR,BRA,Goiás,NA,9919.0,1076282296
29117,Bude,Bude,50.824,-4.542,United Kingdom,GB,GBR,Cornwall,NA,9222.0,1826412704
29118,Hlinsko,Hlinsko,49.7622,15.9076,Czechia,CZ,CZE,Pardubický Kraj,NA,9602.0,1203108794
29119,Scotchtown,Scotchtown,41.4759,-74.3682,United States,US,USA,New York,NA,9997.0,1840004862
29120,Pyetrykaw,Pyetrykaw,52.1333,28.5,Belarus,BY,BLR,Homyel’skaya Voblasts’,minor,9986.0,1112852097
29121,Giesen,Giesen,52.2,9.8833,Germany,DE,DEU,Lower Saxony,NA,9709.0,1276120261
29122,Alden,Alden,42.9114,-78.5211,United States,US,USA,New York,NA,9995.0,1840004394
29123,River Vale,River Vale,41.0136,-74.008,United States,US,USA,New Jersey,NA,9995.0,1840081804
29124,Fort Oglethorpe,Fort Oglethorpe,34.9319,-85.246,United States,US,USA,Georgia,NA,9994.0,1840013554
29125,Pinos Puente,Pinos Puente,37.25,-3.75,Spain,ES,ESP,Andalusia,NA,9894.0,1724568030
29126,Visbek,Visbek,52.8333,8.3167,Germany,DE,DEU,Lower Saxony,NA,9876.0,1276431474
29127,Ratne,Ratne,51.65,24.5333,Ukraine,UA,UKR,Volyns’ka Oblast’,NA,9955.0,1804150947
29128,Saint-Pierre-du-Mont,Saint-Pierre-du-Mont,43.8825,-0.5194,France,FR,FRA,Nouvelle-Aquitaine,NA,9625.0,1250835528
29129,Lapinlahti,Lapinlahti,63.3667,27.3833,Finland,FI,FIN,Pohjois-Savo,minor,9982.0,1246095473
29130,Alkhan-Yurt,Alkhan-Yurt,43.2317,45.5722,Russia,RU,RUS,Chechnya,NA,9783.0,1643086504
29131,Tarhjicht,Tarhjicht,29.0565,-9.428,Morocco,MA,MAR,Guelmim-Oued Noun,NA,9988.0,1504845971
29132,Darabani,Darabani,48.1864,26.5892,Romania,RO,ROU,Botoşani,NA,9893.0,1642289705
29133,Ruffano,Ruffano,39.9833,18.25,Italy,IT,ITA,Puglia,NA,9741.0,1380051043
29134,Magnago,Magnago,45.5792,8.8025,Italy,IT,ITA,Lombardy,NA,9167.0,1380268353
29135,Campobello di Licata,Campobello di Licata,37.2594,13.9192,Italy,IT,ITA,Sicilia,NA,9860.0,1380686879
29136,Boves,Boves,44.3333,7.55,Italy,IT,ITA,Piedmont,NA,9788.0,1380001815
29137,Alcoa,Alcoa,35.8073,-83.9752,United States,US,USA,Tennessee,NA,9980.0,1840013404
29138,Vlist,Vlist,51.9867,4.7889,Netherlands,NL,NLD,Zuid-Holland,NA,9806.0,1528665852
29139,Boudinar,Boudinar,35.2001,-3.6429,Morocco,MA,MAR,Oriental,NA,9863.0,1504277185
29140,Fernán-Núñez,Fernan-Nunez,37.6667,-4.7167,Spain,ES,ESP,Andalusia,NA,9651.0,1724966021
29141,Lake Arbor,Lake Arbor,38.907,-76.8299,United States,US,USA,Maryland,NA,9973.0,1840031485
29142,Rute,Rute,37.3167,-4.3667,Spain,ES,ESP,Andalusia,NA,9898.0,1724167634
29143,Ii,Ii,65.3167,25.3722,Finland,FI,FIN,Pohjois-Pohjanmaa,minor,9966.0,1246489328
29144,Garden Acres,Garden Acres,37.9637,-121.2296,United States,US,USA,California,NA,9972.0,1840028376
29145,Töging am Inn,Toging am Inn,48.272,12.6059,Germany,DE,DEU,Bavaria,NA,9291.0,1276814406
29146,Mīāndasht,Miandasht,33.0736,50.1647,Iran,IR,IRN,Eşfahān,NA,9933.0,1364540083
29147,Bad König,Bad Konig,49.7413,9.0071,Germany,DE,DEU,Hesse,NA,9762.0,1276917706
29148,Pasian di Prato,Pasian di Prato,46.05,13.2,Italy,IT,ITA,Friuli-Venezia Giulia,NA,9363.0,1380848051
29149,Oued Laou,Oued Laou,35.45,-5.0833,Morocco,MA,MAR,Tanger-Tétouan-Al Hoceïma,NA,9665.0,1504708598
29150,Mont-Saint-Martin,Mont-Saint-Martin,49.5406,5.7794,France,FR,FRA,Grand Est,NA,8953.0,1250537534
29151,Blain,Blain,47.4761,-1.7636,France,FR,FRA,Pays de la Loire,NA,9873.0,1250245531
29152,Pereshchepyne,Pereshchepyne,49.0179,35.3598,Ukraine,UA,UKR,Dnipropetrovs’ka Oblast’,NA,9931.0,1804752457
29153,Anísio de Abreu,Anisio de Abreu,-9.1889,-43.0458,Brazil,BR,BRA,Piauí,NA,9938.0,1076098947
29154,Daruvar,Daruvar,45.6,17.2167,Croatia,HR,HRV,Bjelovarsko-Bilogorska Županija,minor,9815.0,1191459511
29155,Santa Cruz Atizapán,Santa Cruz Atizapan,19.1756,-99.4886,Mexico,MX,MEX,México,minor,8909.0,1484011710
29156,Dongcha,Dongcha,34.38,106.6623,China,CN,CHN,Gansu,NA,9920.0,1156014630
29157,Goldenstedt,Goldenstedt,52.7833,8.4167,Germany,DE,DEU,Lower Saxony,NA,9855.0,1276831361
29158,Liesveld,Liesveld,51.9156,4.8456,Netherlands,NL,NLD,Zuid-Holland,NA,9746.0,1528417932
29159,Orland,Orland,39.7461,-122.1856,United States,US,USA,California,NA,9964.0,1840020209
29160,Cuicatlan,Cuicatlan,17.7255,-96.9222,Mexico,MX,MEX,Oaxaca,NA,9945.0,1484474019
29161,Fouesnant,Fouesnant,47.8933,-4.0122,France,FR,FRA,Bretagne,NA,9668.0,1250999266
29162,Itatiaiuçu,Itatiaiucu,-20.1969,-44.4208,Brazil,BR,BRA,Minas Gerais,NA,9928.0,1076406808
29163,Helotes,Helotes,29.5693,-98.6956,United States,US,USA,Texas,NA,9961.0,1840020957
29164,Saint-Jean-le-Blanc,Saint-Jean-le-Blanc,47.8919,1.9172,France,FR,FRA,Centre-Val de Loire,NA,8810.0,1250437162
29165,Sorkheh,Sorkheh,35.4633,53.2139,Iran,IR,IRN,Semnān,minor,9951.0,1364888685
29166,Leppävirta,Leppavirta,62.4917,27.7875,Finland,FI,FIN,Pohjois-Savo,minor,9953.0,1246237547
29167,Mareno di Piave,Mareno di Piave,45.8409,12.352,Italy,IT,ITA,Veneto,NA,9613.0,1380116236
29168,Aytré,Aytre,46.1342,-1.1144,France,FR,FRA,Nouvelle-Aquitaine,NA,9205.0,1250544423
29169,Bee Ridge,Bee Ridge,27.2855,-82.4731,United States,US,USA,Florida,NA,9958.0,1840028632
29170,Gessate,Gessate,45.55,9.4333,Italy,IT,ITA,Lombardy,NA,8821.0,1380428162
29171,Ploërmel,Ploermel,47.9317,-2.3975,France,FR,FRA,Bretagne,NA,9787.0,1250219929
29172,Haddington,Haddington,55.958,-2.774,United Kingdom,GB,GBR,East Lothian,NA,9944.0,1826363081
29173,Constantina,Constantina,-27.735,-52.9919,Brazil,BR,BRA,Rio Grande do Sul,NA,9907.0,1076797268
29174,Frickenhausen,Frickenhausen,48.5928,9.3611,Germany,DE,DEU,Baden-Württemberg,NA,9150.0,1276458359
29175,Monte Escobedo,Monte Escobedo,22.3,-103.5667,Mexico,MX,MEX,Zacatecas,minor,8929.0,1484046726
29176,Amatenango del Valle,Amatenango del Valle,16.5333,-92.4333,Mexico,MX,MEX,Chiapas,minor,9913.0,1484632903
29177,Sande,Sande,59.5936,10.2076,Norway,NO,NOR,Vestfold,NA,9904.0,1578002266
29178,Merville,Merville,50.6439,2.6403,France,FR,FRA,Hauts-de-France,NA,9598.0,1250352360
29179,Liminka,Liminka,64.8083,25.4167,Finland,FI,FIN,Pohjois-Pohjanmaa,minor,9937.0,1246654014
29180,Estavayer-le-Lac,Estavayer-le-Lac,46.85,6.8472,Switzerland,CH,CHE,Fribourg,NA,9712.0,1756917471
29181,Key Largo,Key Largo,25.1224,-80.412,United States,US,USA,Florida,NA,9952.0,1840014253
29182,Masquefa,Masquefa,41.5036,1.8136,Spain,ES,ESP,Catalonia,NA,9402.0,1724932244
29183,Kourimat,Kourimat,31.4569,-9.3131,Morocco,MA,MAR,Marrakech-Safi,NA,9897.0,1504079071
29184,Ribadeo,Ribadeo,43.5336,-7.0403,Spain,ES,ESP,Galicia,NA,9860.0,1724577881
29185,Lambesc,Lambesc,43.6539,5.2619,France,FR,FRA,Provence-Alpes-Côte d’Azur,NA,9799.0,1250689010
29186,Piedras Blancas,Piedras Blancas,43.56,-5.976,Spain,ES,ESP,Asturias,NA,9533.0,1724519867
29187,Boucau,Boucau,43.5236,-1.4867,France,FR,FRA,Nouvelle-Aquitaine,NA,8489.0,1250957654
29188,Saint-Doulchard,Saint-Doulchard,47.0997,2.3728,France,FR,FRA,Centre-Val de Loire,NA,9549.0,1250470159
29189,Néa Moudaniá,Nea Moudania,40.2386,23.2814,Greece,GR,GRC,Kentrikí Makedonía,minor,9342.0,1300681996
29190,Outa Bouabane,Outa Bouabane,34.2606,-4.4139,Morocco,MA,MAR,Fès-Meknès,NA,9856.0,1504009188
29191,Westphalia,Westphalia,38.8385,-76.8231,United States,US,USA,Maryland,NA,9944.0,1840024549
29192,Worth,Worth,51.113,-0.147,United Kingdom,GB,GBR,West Sussex,NA,9888.0,1826978438
29193,Umburetama,Umburetama,-7.6958,-35.6639,Brazil,BR,BRA,Pernambuco,NA,9889.0,1076928372
29194,Conselice,Conselice,44.5167,11.8333,Italy,IT,ITA,Emilia-Romagna,NA,9779.0,1380930733
